need_id,column_name,display_text
N15,nutrition_self_management_g,認知症高齢者の日常生活自立度　Ⅳ.日常生活に支障を来たすような症状・行動が意思疎通の困難さが頻繁にみられ、常に介護を必要とする
N15,nutrition_self_management_h,認知症高齢者の日常生活自立度　M.著しい精神症状や問題行動あるいは重篤な身体疾患がみられ、専門医療を必要とする
N15,dementia_level_Ⅰ,認知症高齢者の日常生活自立度　Ⅰ.何らかの認知症を有するが、日常生活は家庭内及び社会的にほぼ自立している
N15,dementia_level_Ⅱa,認知症高齢者の日常生活自立度　Ⅱa.家庭外で、日常生活に支障を来たすような症状・行動や意思疎通の困難さが多少みられても、誰かが注意していれば自立できる
N15,dementia_level_Ⅱb,認知症高齢者の日常生活自立度　Ⅱb.家庭内で、日常生活に支障を来たすような症状・行動や意思疎通の困難さが多少みられても、誰かが注意していれば自立できる
N15,dementia_level_Ⅲa,認知症高齢者の日常生活自立度　Ⅲa.日中を中心として、日常生活に支障をきたすような症状・行動や意思疎通の困難さがみられ、介護を必要とする
N15,dementia_level_Ⅲb,認知症高齢者の日常生活自立度　Ⅲb.夜間を中心として、日常生活に支障をきたすような症状・行動や意思疎通の困難さがみられ、介護を必要とする
N15,dementia_level_Ⅳ,認知症高齢者の日常生活自立度　Ⅳ.日常生活に支障を来たすような症状・行動が意思疎通の困難さが頻繁にみられ、常に介護を必要とする
N15,dementia_level_M,認知症高齢者の日常生活自立度　M.著しい精神症状や問題行動あるいは重篤な身体疾患がみられ、専門医療を必要とする
N15,emotion_level_2,病気のとらえ方について　疑問を感じても質問せず治療中
N15,emotion_level_3,病気のとらえ方について　理解乏しく治療を中断している
N15,emotion_level_4,病気のとらえ方について　治療を拒否/不満を表す
N15,a_positive_count,うつ的状態についてA陽性数（2以上）
N15,npiq_delusion_1,妄想　	明らかに誤った内容を信じ、周りが訂正しても受け入れられない考えのこと。誰かにいやがらせをされている(被害妄想)、周囲のことが何でも自分に関係していると思う(関係妄想)等がある　軽度
N15,npiq_delusion_2,妄想　	明らかに誤った内容を信じ、周りが訂正しても受け入れられない考えのこと。誰かにいやがらせをされている(被害妄想)、周囲のことが何でも自分に関係していると思う(関係妄想)等がある　中等度
N15,npiq_delusion_3,妄想　	明らかに誤った内容を信じ、周りが訂正しても受け入れられない考えのこと。誰かにいやがらせをされている(被害妄想)、周囲のことが何でも自分に関係していると思う(関係妄想)等がある　重度
N15,npiq_hallucination_1,幻覚　実態がなく他人には認識できないが、本人には感じ取れる感覚のこと。自分の悪口やうわさ、指図する声等が聞こえる幻聴が多い　軽度　
N15,npiq_hallucination_2,幻覚　実態がなく他人には認識できないが、本人には感じ取れる感覚のこと。自分の悪口やうわさ、指図する声等が聞こえる幻聴が多い　中等度
N15,npiq_hallucination_3,幻覚　実態がなく他人には認識できないが、本人には感じ取れる感覚のこと。自分の悪口やうわさ、指図する声等が聞こえる幻聴が多い　重度
N15,npiq_agitation_1,興奮　介助を拒んだり、扱いにくい時がある（ケアの抵抗）　軽度
N15,npiq_agitation_2,興奮　介助を拒んだり、扱いにくい時がある（ケアの抵抗）　中等度
N15,npiq_agitation_3,興奮　介助を拒んだり、扱いにくい時がある（ケアの抵抗）　重度
N15,npiq_depression_1,うつ　悲しそうであったり、落ち込んでいるように見えたり、そのように言ったりする　軽度
N15,npiq_depression_2,うつ　悲しそうであったり、落ち込んでいるように見えたり、そのように言ったりする　中等度
N15,npiq_depression_3,うつ　悲しそうであったり、落ち込んでいるように見えたり、そのように言ったりする　重度
N15,npiq_anxiety_1,不安　落ち着かない、息苦しさ、ため息、リラックスできない、過度に緊張している等の神経質さを示す　軽度
N15,npiq_anxiety_2,不安　落ち着かない、息苦しさ、ため息、リラックスできない、過度に緊張している等の神経質さを示す　中等度
N15,npiq_anxiety_3,不安　落ち着かない、息苦しさ、ため息、リラックスできない、過度に緊張している等の神経質さを示す　重度
N15,npiq_euphoria_1,多幸　過度に機嫌がよかったり、幸せそうであることがある　軽度
N15,npiq_euphoria_2,多幸　過度に機嫌がよかったり、幸せそうであることがある　中等度
N15,npiq_euphoria_3,多幸　過度に機嫌がよかったり、幸せそうであることがある　重度
N15,npiq_apathy_1,無関心　	自身の日常生活や、他人の活動や計画に関心がなくなってきているように見受けられる　軽度
N15,npiq_apathy_2,無関心　	自身の日常生活や、他人の活動や計画に関心がなくなってきているように見受けられる　中等度
N15,npiq_apathy_3,無関心　	自身の日常生活や、他人の活動や計画に関心がなくなってきているように見受けられる　重度
N15,npiq_disinhibition_1,脱抑制　知らない人にあたかも知人のように話しかけたり、他人の感情を傷つけることを言ったりする（暴言）　軽度
N15,npiq_disinhibition_2,脱抑制　知らない人にあたかも知人のように話しかけたり、他人の感情を傷つけることを言ったりする（暴言）　中等度
N15,npiq_disinhibition_3,脱抑制　知らない人にあたかも知人のように話しかけたり、他人の感情を傷つけることを言ったりする（暴言）　重度
N15,npiq_irritability_1,易刺激性(暴行)　気難しく怒りっぽい、計画が遅れたり待たされたりすることが、我慢できなくなったりする（暴行）　軽度
N15,npiq_irritability_2,易刺激性(暴行)　気難しく怒りっぽい、計画が遅れたり待たされたりすることが、我慢できなくなったりする（暴行）　中等度
N15,npiq_irritability_3,易刺激性(暴行)　気難しく怒りっぽい、計画が遅れたり待たされたりすることが、我慢できなくなったりする（暴行）　重度
N15,npiq_abnormal_behavior_1,異常行動　部屋の中を行ったり来たり(徘徊)、ボタンやヒモをいじるなど、同じ行為をくり返す、不潔行為　軽度
N15,npiq_abnormal_behavior_2,異常行動　部屋の中を行ったり来たり(徘徊)、ボタンやヒモをいじるなど、同じ行為をくり返す、不潔行為　中等度
N15,npiq_abnormal_behavior_3,異常行動　部屋の中を行ったり来たり(徘徊)、ボタンやヒモをいじるなど、同じ行為をくり返す、不潔行為　重度
N15,npiq_night_behavior_1,夜間行動　夜になると出歩く　軽度
N15,npiq_night_behavior_2,夜間行動　夜になると出歩く　中等度
N15,npiq_night_behavior_3,夜間行動　夜になると出歩く　重度
N15,npiq_eating_behavior_1,食の行動　過食･拒食･異食行動　軽度
N15,npiq_eating_behavior_2,食の行動　過食･拒食･異食行動　中等度
N15,npiq_eating_behavior_3,食の行動　過食･拒食･異食行動　重度
N15,gaf_score,GAFスコア　1～70
N15,gaf_score_1_9,GAFスコア　1～9
N15,gaf_score_10_19,GAFスコア　10～19
N15,gaf_score_20_29,GAFスコア　20～29
N15,gaf_score_30_39,GAFスコア　30～39
N15,gaf_score_40_49,GAFスコア　40～49
N15,gaf_score_50_59,GAFスコア　50～59
N15,gaf_score_60_70,GAFスコア　60～70
N15,yes_no_select_1,定期に通院中又は往診(訪問診療)を利用し、セルフコントロールができていますか？　いいえ
N15,no_reason_a,定期に通院中又は往診(訪問診療)を利用し、セルフコントロールができていますか？　いいえ（通院が必要だが、定期に受診しないことがある、予約できない）
N15,no_reason_b,定期に通院中又は往診(訪問診療)を利用し、セルフコントロールができていますか？　いいえ（通院中だが1人で通院できない、付き添えば受診できる）
N15,no_reason_c,定期に通院中又は往診(訪問診療)を利用し、セルフコントロールができていますか？　いいえ（治療の必要があるが、症状が強く付き添っても通院できる状況にない）
N15,no_reason_d,定期に通院中又は往診(訪問診療)を利用し、セルフコントロールができていますか？　いいえ（治療や通院は不必要と思い受診を拒否する）
N15,no_reason_e,定期に通院中又は往診(訪問診療)を利用し、セルフコントロールができていますか？　いいえ（同じ疾患で複数の医療機関に受診している、受診先が一貫しない）
N15,no_reason_f,定期に通院中又は往診(訪問診療)を利用し、セルフコントロールができていますか？　いいえ（在宅医療・訪問看護資源が不十分・治療計画が不十分）
N15,m_health_1_2,毎日の生活に充実感がありますか　いいえ
N15,m_health_2_2,これまで楽しんでやれていたことが、今も楽しんでできていますか　いいえ
N15,m_health_3_1,以前は楽にできていたことが、今はおっくうに感じられますか　はい
N15,m_health_4_2,自分が役に立つと考えられますか　いいえ
N15,m_health_5_1,わけもなく疲れたような感じがしますか　はい
N15,m_health_depressive_2plus,うつ的状態が２項目以上
N15,m_health_6_1,死について何度も考えることがありますか　はい
N15,m_health_7_1,自殺について考えることがありますか　はい
N16,abuse_injury_2,創傷の発生（身体的虐待）　既に治った創傷はあるが新たなものはない
N16,abuse_injury_3,創傷の発生（身体的虐待）　様々な治癒段階の傷や骨折がある
N16,abuse_injury_4,創傷の発生（身体的虐待）　多くの創傷や骨折がある
N16,neglect_hygiene_2,身体の不衛生（ケアの放置）　既に治った発疹・感染はあるが新たなものはない
N16,neglect_hygiene_3,身体の不衛生（ケアの放置）　不衛生による発疹や感染が様々にある
N16,neglect_hygiene_4,身体の不衛生（ケアの放置）　多くの不衛生による発疹や感染がある
N16,psychological_abuse_2,言葉による攻撃や否定的メッセージの持続（心理的虐待）　過去言葉の攻撃や否定的メッセージがあったが新たなものはない
N16,psychological_abuse_3,言葉による攻撃や否定的メッセージの持続（心理的虐待）　時に言葉の攻撃または否定的メッセージをおこなっている
N16,psychological_abuse_4,言葉による攻撃や否定的メッセージの持続（心理的虐待）　数多く言葉の攻撃または否定的メッセージをおこなっている
N16,neglect_care_2,介護等世話の放棄（ネグレクト）/ 拘束　過去介護放棄・拘束の状態があったが新たなものはない
N16,neglect_care_3,介護等世話の放棄（ネグレクト）/ 拘束　時に介護を放棄・拘束している
N16,neglect_care_4,介護等世話の放棄（ネグレクト）/ 拘束　殆ど介護されず放棄・拘束状態となっている
N16,sexual_abuse_2,性的暴力　過去性的暴力にあったが新たなものはない
N16,sexual_abuse_3,性的暴力　時に性的暴力をおこなっている
N16,sexual_abuse_4,性的暴力　頻繁に性的暴力をおこなっている
N16,financial_abuse_2,金銭的な受け渡しの参加　過去に金銭的な受け渡しのトラブルにあったが新たなものはない
N16,financial_abuse_3,金銭的な受け渡しの参加　時に金銭的な受け渡しのトラブル行為が周囲により行われている
N16,financial_abuse_4,金銭的な受け渡しの参加  頻繁に金銭的な受け渡しのトラブル行為がおこなわれている
N16,m_health_1_2,毎日の生活に充実感がありますか　いいえ
N16,m_health_2_2,これまで楽しんでやれていたことが、今も楽しんでできていますか　いいえ
N16,m_health_3_1,以前は楽にできていたことが、今はおっくうに感じられますか　はい
N16,m_health_4_2,自分が役に立つと考えられますか　いいえ
N16,m_health_5_1,わけもなく疲れたような感じがしますか　はい
N16,m_health_depressive_2plus,うつ的状態が２項目以上
N16,m_health_6_1,死について何度も考えることがありますか　はい
N16,m_health_7_1,自殺について考えることがありますか　はい
N16,pain_image_front,痛み 前面 あり
N16,pain_image_back,痛み 背面 あり
N16,a_positive_count,うつ的状態についてのA陽性数（2以上）
N16,pain_1,②痛み（0:問題なく活動～10:これ以上耐えられない）　1
N16,pain_2,②痛み（0:問題なく活動～10:これ以上耐えられない）　2
N16,pain_3,②痛み（0:問題なく活動～10:これ以上耐えられない）　3
N16,pain_4,②痛み（0:問題なく活動～10:これ以上耐えられない）　4
N16,pain_5,②痛み（0:問題なく活動～10:これ以上耐えられない）　5
N16,pain_6,②痛み（0:問題なく活動～10:これ以上耐えられない）　6
N16,pain_7,②痛み（0:問題なく活動～10:これ以上耐えられない）　7
N16,pain_8,②痛み（0:問題なく活動～10:これ以上耐えられない）　8
N16,pain_9,②痛み（0:問題なく活動～10:これ以上耐えられない）　9
N16,pain_10,②痛み（0:問題なく活動～10:これ以上耐えられない）　10
N16,numbness_1,③しびれ（0:問題なく活動～10:これ以上耐えられない）　1
N16,numbness_2,③しびれ（0:問題なく活動～10:これ以上耐えられない）　2
N16,numbness_3,③しびれ（0:問題なく活動～10:これ以上耐えられない）　3
N16,numbness_4,③しびれ（0:問題なく活動～10:これ以上耐えられない）　4
N16,numbness_5,③しびれ（0:問題なく活動～10:これ以上耐えられない）　5
N16,numbness_6,③しびれ（0:問題なく活動～10:これ以上耐えられない）　6
N16,numbness_7,③しびれ（0:問題なく活動～10:これ以上耐えられない）　7
N16,numbness_8,③しびれ（0:問題なく活動～10:これ以上耐えられない）　8
N16,numbness_9,③しびれ（0:問題なく活動～10:これ以上耐えられない）　9
N16,numbness_10,③しびれ（0:問題なく活動～10:これ以上耐えられない）　10
N16,drowsiness_1,④眠け（0:問題なく活動～10:これ以上耐えられない）　1
N16,drowsiness_2,④眠け（0:問題なく活動～10:これ以上耐えられない）　2
N16,drowsiness_3,④眠け（0:問題なく活動～10:これ以上耐えられない）　3
N16,drowsiness_4,④眠け（0:問題なく活動～10:これ以上耐えられない）　4
N16,drowsiness_5,④眠け（0:問題なく活動～10:これ以上耐えられない）　5
N16,drowsiness_6,④眠け（0:問題なく活動～10:これ以上耐えられない）　6
N16,drowsiness_7,④眠け（0:問題なく活動～10:これ以上耐えられない）　7
N16,drowsiness_8,④眠け（0:問題なく活動～10:これ以上耐えられない）　8
N16,drowsiness_9,④眠け（0:問題なく活動～10:これ以上耐えられない）　9
N16,drowsiness_10,④眠け（0:問題なく活動～10:これ以上耐えられない）　10
N16,fatigue_score_1,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　1
N16,fatigue_score_2,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　2
N16,fatigue_score_3,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　3
N16,fatigue_score_4,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　4
N16,fatigue_score_5,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　5
N16,fatigue_score_6,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　6
N16,fatigue_score_7,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　7
N16,fatigue_score_8,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　8
N16,fatigue_score_9,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　9
N16,fatigue_score_10,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　10
N16,shortness_of_breath_1,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　1
N16,shortness_of_breath_2,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　2
N16,shortness_of_breath_3,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　3
N16,shortness_of_breath_4,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　4
N16,shortness_of_breath_5,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　5
N16,shortness_of_breath_6,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　6
N16,shortness_of_breath_7,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　7
N16,shortness_of_breath_8,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　8
N16,shortness_of_breath_9,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　9
N16,shortness_of_breath_10,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　10
N16,loss_of_appetite_1,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　1
N16,loss_of_appetite_2,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　2
N16,loss_of_appetite_3,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　3
N16,loss_of_appetite_4,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　4
N16,loss_of_appetite_5,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　5
N16,loss_of_appetite_6,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　6
N16,loss_of_appetite_7,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　7
N16,loss_of_appetite_8,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　8
N16,loss_of_appetite_9,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　9
N16,loss_of_appetite_10,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　10
N16,nausea_1,⑧吐き気（0:問題なく活動～10:これ以上耐えられない）　1
N16,nausea_2,⑧吐き気（0:問題なく活動～10:これ以上耐えられない）　2
N16,nausea_3,⑧吐き気（0:問題なく活動～10:これ以上耐えられない）　3
N16,nausea_4,⑧吐き気（0:問題なく活動～10:これ以上耐えられない）　4
N16,nausea_5,⑧吐き気（0:問題なく活動～10:これ以上耐えられない）　5
N16,nausea_6,⑧吐き気（0:問題なく活動～10:これ以上耐えられない）　6
N16,nausea_7,⑧吐き気（0:問題なく活動～10:これ以上耐えられない）　7
N16,nausea_8,⑧吐き気（0:問題なく活動～10:これ以上耐えられない）　8
N16,nausea_9,⑧吐き気（0:問題なく活動～10:これ以上耐えられない）　9
N16,nausea_10,⑧吐き気（0:問題なく活動～10:これ以上耐えられない）　10
N16,sleep_1,⑨睡眠（0:問題なく活動～10:これ以上耐えられない）　1
N16,sleep_2,⑨睡眠（0:問題なく活動～10:これ以上耐えられない）　2
N16,sleep_3,⑨睡眠（0:問題なく活動～10:これ以上耐えられない）　3
N16,sleep_4,⑨睡眠（0:問題なく活動～10:これ以上耐えられない）　4
N16,sleep_5,⑨睡眠（0:問題なく活動～10:これ以上耐えられない）　5
N16,sleep_6,⑨睡眠（0:問題なく活動～10:これ以上耐えられない）　6
N16,sleep_7,⑨睡眠（0:問題なく活動～10:これ以上耐えられない）　7
N16,sleep_8,⑨睡眠（0:問題なく活動～10:これ以上耐えられない）　8
N16,sleep_9,⑨睡眠（0:問題なく活動～10:これ以上耐えられない）　9
N16,sleep_10,⑨睡眠（0:問題なく活動～10:これ以上耐えられない）　10
N16,emotional_distress_0,⑩気持ちのつらさ（0:問題なく活動～10:これ以上耐えられない）　0
N16,emotional_distress_1,⑩気持ちのつらさ（0:問題なく活動～10:これ以上耐えられない）　1
N16,emotional_distress_2,⑩気持ちのつらさ（0:問題なく活動～10:これ以上耐えられない）　2
N16,emotional_distress_3,⑩気持ちのつらさ（0:問題なく活動～10:これ以上耐えられない）　3
N16,emotional_distress_4,⑩気持ちのつらさ（0:問題なく活動～10:これ以上耐えられない）　4
N16,emotional_distress_5,⑩気持ちのつらさ（0:問題なく活動～10:これ以上耐えられない）　5
N16,emotional_distress_6,⑩気持ちのつらさ（0:問題なく活動～10:これ以上耐えられない）　6
N16,emotional_distress_7,⑩気持ちのつらさ（0:問題なく活動～10:これ以上耐えられない）　7
N16,emotional_distress_8,⑩気持ちのつらさ（0:問題なく活動～10:これ以上耐えられない）　8
N16,emotional_distress_9,⑩気持ちのつらさ（0:問題なく活動～10:これ以上耐えられない）　9
N16,emotional_distress_10,⑩気持ちのつらさ（0:問題なく活動～10:これ以上耐えられない）　10
N17,alcohol_problem_1,飲酒の問題　過去にトラブルあり
N17,alcohol_problem_2,飲酒の問題　現在トラブルあり
N17,alcohol_problem_3,飲酒の問題　10年以上の多量飲酒
N17,m_health_6_1,死について何度も考えることがありますか　はい
N17,m_health_7_1,自殺について考えることがありますか　はい
N17,npiq_delusion_1,妄想(明らかに誤った内容を信じ、周りが訂正しても受け入れられない考えのこと。誰かにいやがらせをされている(被害妄想)、周囲のことが何でも自分に関係していると思う(関係妄想)等がある)　軽度
N17,npiq_delusion_2,妄想(明らかに誤った内容を信じ、周りが訂正しても受け入れられない考えのこと。誰かにいやがらせをされている(被害妄想)、周囲のことが何でも自分に関係していると思う(関係妄想)等がある)　中等度
N17,npiq_delusion_3,妄想(明らかに誤った内容を信じ、周りが訂正しても受け入れられない考えのこと。誰かにいやがらせをされている(被害妄想)、周囲のことが何でも自分に関係していると思う(関係妄想)等がある)　重度
N17,npiq_hallucination_1,幻覚(実態がなく他人には認識できないが、本人には感じ取れる感覚のこと。自分の悪口やうわさ、指図する声等が聞こえる幻聴が多い)　軽度
N17,npiq_hallucination_2,幻覚(実態がなく他人には認識できないが、本人には感じ取れる感覚のこと。自分の悪口やうわさ、指図する声等が聞こえる幻聴が多い)　中等度
N17,npiq_hallucination_3,幻覚(実態がなく他人には認識できないが、本人には感じ取れる感覚のこと。自分の悪口やうわさ、指図する声等が聞こえる幻聴が多い)　重度
N17,npiq_agitation_1,興奮(介助を拒んだり、扱いにくい時がある（ケアの抵抗）)　軽度
N17,npiq_agitation_2,興奮(介助を拒んだり、扱いにくい時がある（ケアの抵抗）)　中等度
N17,npiq_agitation_3,興奮(介助を拒んだり、扱いにくい時がある（ケアの抵抗）)　重度
N17,npiq_depression_1,うつ(悲しそうであったり、落ち込んでいるように見えたり、そのように言ったりする)　軽度
N17,npiq_depression_2,うつ(悲しそうであったり、落ち込んでいるように見えたり、そのように言ったりする)　中等度
N17,npiq_depression_3,うつ(悲しそうであったり、落ち込んでいるように見えたり、そのように言ったりする)　重度
N17,npiq_anxiety_1,不安(落ち着かない、息苦しさ、ため息、リラックスできない、過度に緊張している等の神経質さを示す)　軽度
N17,npiq_anxiety_2,不安(落ち着かない、息苦しさ、ため息、リラックスできない、過度に緊張している等の神経質さを示す)　中等度
N17,npiq_anxiety_3,不安(落ち着かない、息苦しさ、ため息、リラックスできない、過度に緊張している等の神経質さを示す)　重度
N17,npiq_euphoria_1,多幸(過度に機嫌がよかったり、幸せそうであることがある)　軽度
N17,npiq_euphoria_2,多幸(過度に機嫌がよかったり、幸せそうであることがある)　中等度
N17,npiq_euphoria_3,多幸(過度に機嫌がよかったり、幸せそうであることがある)　重度
N17,npiq_apathy_1,無関心(自身の日常生活や、他人の活動や計画に関心がなくなってきているように見受けられる)　軽度
N17,npiq_apathy_2,無関心(自身の日常生活や、他人の活動や計画に関心がなくなってきているように見受けられる)　中等度
N17,npiq_apathy_3,無関心(自身の日常生活や、他人の活動や計画に関心がなくなってきているように見受けられる)　重度
N17,npiq_disinhibition_1,脱抑制(知らない人にあたかも知人のように話しかけたり、他人の感情を傷つけることを言ったりする（暴言）)　軽度
N17,npiq_disinhibition_2,脱抑制(知らない人にあたかも知人のように話しかけたり、他人の感情を傷つけることを言ったりする（暴言）)　中等度
N17,npiq_disinhibition_3,脱抑制(知らない人にあたかも知人のように話しかけたり、他人の感情を傷つけることを言ったりする（暴言）)　重度
N17,npiq_irritability_1,易刺激性(気難しく怒りっぽい、計画が遅れたり待たされたりすることが、我慢できなくなったりする（暴行）)　軽度
N17,npiq_irritability_2,易刺激性(気難しく怒りっぽい、計画が遅れたり待たされたりすることが、我慢できなくなったりする（暴行）)　中等度
N17,npiq_irritability_3,易刺激性(気難しく怒りっぽい、計画が遅れたり待たされたりすることが、我慢できなくなったりする（暴行）)　重度
N17,npiq_abnormal_behavior_1,異常行動(部屋の中を行ったり来たり(徘徊)、ボタンやヒモをいじるなど、同じ行為をくり返す、不潔行為)　軽度
N17,npiq_abnormal_behavior_2,異常行動(部屋の中を行ったり来たり(徘徊)、ボタンやヒモをいじるなど、同じ行為をくり返す、不潔行為)　中等度
N17,npiq_abnormal_behavior_3,異常行動(部屋の中を行ったり来たり(徘徊)、ボタンやヒモをいじるなど、同じ行為をくり返す、不潔行為)　重度
N17,npiq_night_behavior_1,夜間行動(夜になると出歩く)　軽度
N17,npiq_night_behavior_2,夜間行動(夜になると出歩く)　中等度
N17,npiq_night_behavior_3,夜間行動(夜になると出歩く)　重度
N17,npiq_eating_behavior_1,食の行動(過食･拒食･異食行動)　軽度
N17,npiq_eating_behavior_2,食の行動(過食･拒食･異食行動)　中等度
N17,npiq_eating_behavior_3,食の行動(過食･拒食･異食行動)　重度
N17,yes_no_select_1,定期に通院中又は往診(訪問診療)を利用し、セルフコントロールができていますか？　いいえ
N17,no_reason_a,定期に通院中又は往診(訪問診療)を利用し、セルフコントロールができていますか？　いいえ（通院が必要だが、定期に受診しないことがある、予約できない）
N17,no_reason_b,定期に通院中又は往診(訪問診療)を利用し、セルフコントロールができていますか？　いいえ（通院中だが1人で通院できない、付き添えば受診できる）
N17,no_reason_c,定期に通院中又は往診(訪問診療)を利用し、セルフコントロールができていますか？　いいえ（治療の必要があるが、症状が強く付き添っても通院できる状況にない）
N17,no_reason_d,定期に通院中又は往診(訪問診療)を利用し、セルフコントロールができていますか？　いいえ（治療や通院は不必要と思い受診を拒否する）
N17,no_reason_e,定期に通院中又は往診(訪問診療)を利用し、セルフコントロールができていますか？　いいえ（同じ疾患で複数の医療機関に受診している、受診先が一貫しない）
N17,no_reason_f,定期に通院中又は往診(訪問診療)を利用し、セルフコントロールができていますか？　いいえ（在宅医療・訪問看護資源が不十分・治療計画が不十分）
N18,urination_status_1,尿の状態　問題あり(血が混じっている・濁っている・フワフワ浮いているものがある・強い尿臭あり)
N18,defecation_status_a,便の状態　問題あり　コロコロ便
N18,defecation_status_b,便の状態　問題あり　凸凹した硬い便
N18,defecation_status_c,便の状態　問題あり　軟らかすぎていない状態
N18,defecation_status_d,便の状態　問題あり　水様便
N18,defecation_status_e,便の状態　問題あり　色がついている便（あざやかな赤色、白色、黒色、鉛色、黄色、赤褐色）
N18,frailty_exist_1,高齢による衰弱　あり
N18,dementia_exist_1,認知症　あり
N18,cancer_exist_1,悪性新生物（がん）　あり
N18,circulatory_exist_1,脳血管・循環器疾患　あり
N18,bone_exist_1,骨折・転倒・関節疾患、足・足趾・爪・下肢の循環等の状態　あり
N18,leg_circulation_exist_1,その他の疾患　あり
N18,dementia_detail_1,認知症　①アルツハイマー
N18,dementia_detail_2,認知症　②血管型
N18,dementia_detail_3,認知症　③レビー小体型
N18,dementia_detail_4,認知症　④軽度認知障害
N18,dementia_other,認知症　その他（記述）
N18,cancer_detail_1,悪性新生物　①大腸
N18,cancer_detail_2,悪性新生物　②胃
N18,cancer_detail_3,悪性新生物　③気管・気管支・肺
N18,cancer_detail_4,悪性新生物　④乳房
N18,cancer_detail_5,悪性新生物　⑤前立腺
N18,cancer_detail_6,悪性新生物　⑥子宮
N18,cancer_detail_7,悪性新生物　⑦肝
N18,cancer_other,悪性新生物　その他（記述）
N18,circulatory_freewrite_input,脳血管・循環器疾患　詳細（記述）
N18,bone_detail_1,骨折・関節等　①脊椎障害
N18,bone_detail_2,骨折・関節等　②関節リュウマチ
N18,bone_detail_3,骨折・関節等　③関節症・関節炎
N18,bone_detail_4,骨折・関節等　④腰痛・坐骨神経痛
N18,bone_detail_5,骨折・関節等　⑤骨折・転倒
N18,bone_detail_6,骨折・関節等　⑥足の巻き爪・爪肥厚・爪白癬等
N18,bone_detail_7,骨折・関節等　⑦その他病名
N18,bone_other,骨折・関節等　その他（記述）
N18,leg_circulation_freewrite_input,その他の疾患　詳細（記述） 
N18,doctor_diagnosis_note,主治医の診断名・治療方針・生活指導の状況（記述） 
N18,strange_feeling_1,何かが変だ　いつもと表情が違う・視線が違う・声の調子が違う・体の動き、動作が普段と違う等
N18,vital_respiration_1,呼吸数　平均値より頻回・少ない回数
N18,vital_spo2_1,SpO2　平均値より高値・低値
N18,vital_temp_1,体温　高値・低値（悪寒・戦慄）
N18,vital_bp_1,血圧　平均値より高値・低値
N18,vital_pulse_1,脈拍　50以下・91以上
N18,consciousness_level_1,意識レベル　覚醒だが（多弁、不要な言動、表情の変化）
N18,consciousness_level_2,意識レベル　意識なし
N18,skin_changes_1,皮膚の変化　冷汗・湿潤・末梢冷汗・チアノーゼ
N18,dyspnea_grade_1,呼吸（グレード分類）　平坦な道を早足で歩く、あるいは穏やかな上り坂を歩く時に息切れがある
N18,dyspnea_grade_2,呼吸（グレード分類）　息切れがあるので、同年代の人よりも平坦な道を歩くのがおそい、あるいは平坦な道を自分のペースで歩いているとき、息切れのために立ち止まることがある
N18,dyspnea_grade_3,呼吸（グレード分類）　平坦な道を約90ｍ、あるいは数分歩くと息切れのために立ち止まる
N18,dyspnea_grade_4,呼吸（グレード分類）　息切れがひどく家から出られない、あるいは衣服の着替えをするときにも息切れがある、寝ている時にある
N18,nyha_class_II,NYHA心機能分類　心疾患を有し、そのために身体活動が軽度から中等度制限がある。安静時には無症状。日常的な身体活動で疲労・動悸・呼吸困難・狭心症状を生じる
N18,nyha_class_III,NYHA心機能分類　心疾患を有し、身体活動が高度に制限される。安静時には無症状。日常的な身体活動以下の労作で疲労・動悸・呼吸困難・狭心症状を生じる
