rule_id,need_id,logic_group,priority,if_column,operator,target_value,comparator_type,weight,threshold,aggregation,action,confidence_note,source_reference,implementation_note
R829,N17,display,36,npiq_night_behavior_1,==,1,boolean,1,2,sum,flag,夜間行動(夜になると出歩く)　軽度,,column_display_text連動
R830,N17,display,37,npiq_night_behavior_2,==,1,boolean,1,2,sum,flag,夜間行動(夜になると出歩く)　中等度,,column_display_text連動
R831,N17,display,38,npiq_night_behavior_3,==,1,boolean,1,2,sum,flag,夜間行動(夜になると出歩く)　重度,,column_display_text連動
R832,N17,display,39,npiq_eating_behavior_1,==,1,boolean,1,2,sum,flag,食の行動(過食･拒食･異食行動)　軽度,,column_display_text連動
R833,N17,display,40,npiq_eating_behavior_2,==,1,boolean,1,2,sum,flag,食の行動(過食･拒食･異食行動)　中等度,,column_display_text連動
R834,N17,display,41,npiq_eating_behavior_3,==,1,boolean,1,2,sum,flag,食の行動(過食･拒食･異食行動)　重度,,column_display_text連動
R1133,N17,display,42,yes_no_select_1,==,1,boolean,1,2,sum,flag,定期に通院中又は往診(訪問診療)を利用し、セルフコントロールができていますか？　いいえ,,column_display_text連動
R1134,N17,display,43,no_reason_a,==,1,boolean,1,2,sum,flag,定期に通院中又は往診(訪問診療)を利用し、セルフコントロールができていますか？　いいえ（通院が必要だが、定期に受診しないことがある、予約できない）,,column_display_text連動
R1135,N17,display,44,no_reason_b,==,1,boolean,1,2,sum,flag,定期に通院中又は往診(訪問診療)を利用し、セルフコントロールができていますか？　いいえ（通院中だが1人で通院できない、付き添えば受診できる）,,column_display_text連動
R1136,N17,display,45,no_reason_c,==,1,boolean,1,2,sum,flag,定期に通院中又は往診(訪問診療)を利用し、セルフコントロールができていますか？　いいえ（治療の必要があるが、症状が強く付き添っても通院できる状況にない）,,column_display_text連動
R1137,N17,display,46,no_reason_d,==,1,boolean,1,2,sum,flag,定期に通院中又は往診(訪問診療)を利用し、セルフコントロールができていますか？　いいえ（治療や通院は不必要と思い受診を拒否する）,,column_display_text連動
R1138,N17,display,47,no_reason_e,==,1,boolean,1,2,sum,flag,定期に通院中又は往診(訪問診療)を利用し、セルフコントロールができていますか？　いいえ（同じ疾患で複数の医療機関に受診している、受診先が一貫しない）,,column_display_text連動
R1139,N17,display,48,no_reason_f,==,1,boolean,1,2,sum,flag,定期に通院中又は往診(訪問診療)を利用し、セルフコントロールができていますか？　いいえ（在宅医療・訪問看護資源が不十分・治療計画が不十分）,,column_display_text連動
R841,N18,display,1,urination_status_1,==,1,boolean,1,2,sum,flag,尿の状態　問題あり(血が混じっている・濁っている・フワフワ浮いているものがある・強い尿臭あり),,column_display_text連動
R842,N18,display,2,defecation_status_a,==,1,boolean,1,2,sum,flag,便の状態　問題あり　コロコロ便,,column_display_text連動
R843,N18,display,3,defecation_status_b,==,1,boolean,1,2,sum,flag,便の状態　問題あり　凸凹した硬い便,,column_display_text連動
R844,N18,display,4,defecation_status_c,==,1,boolean,1,2,sum,flag,便の状態　問題あり　軟らかすぎていない状態,,column_display_text連動
R845,N18,display,5,defecation_status_d,==,1,boolean,1,2,sum,flag,便の状態　問題あり　水様便,,column_display_text連動
R846,N18,display,6,defecation_status_e,==,1,boolean,1,2,sum,flag,便の状態　問題あり　色がついている便（あざやかな赤色、白色、黒色、鉛色、黄色、赤褐色）,,column_display_text連動
R847,N18,display,7,frailty_exist_1,==,1,boolean,1,2,sum,flag,高齢による衰弱　あり,,column_display_text連動
R848,N18,display,8,dementia_exist_1,==,1,boolean,1,2,sum,flag,認知症　あり,,column_display_text連動
R848a,N18,display,9,dementia_detail_1,==,1,boolean,1,2,sum,flag,認知症　①アルツハイマー,,column_display_text連動
R848b,N18,display,10,dementia_detail_2,==,1,boolean,1,2,sum,flag,認知症　②血管型,,column_display_text連動
R848c,N18,display,11,dementia_detail_3,==,1,boolean,1,2,sum,flag,認知症　③レビー小体型,,column_display_text連動
R848d,N18,display,12,dementia_detail_4,==,1,boolean,1,2,sum,flag,認知症　④軽度認知障害,,column_display_text連動
R848e,N18,display,13,dementia_other,!=,"",text,1,2,sum,flag,認知症　その他（記述）,,column_display_text連動
R849,N18,display,14,cancer_exist_1,==,1,boolean,1,2,sum,flag,悪性新生物（がん）　あり,,column_display_text連動
R849a,N18,display,15,cancer_detail_1,==,1,boolean,1,2,sum,flag,悪性新生物　①大腸,,column_display_text連動
R849b,N18,display,16,cancer_detail_2,==,1,boolean,1,2,sum,flag,悪性新生物　②胃,,column_display_text連動
R849c,N18,display,17,cancer_detail_3,==,1,boolean,1,2,sum,flag,悪性新生物　③気管・気管支・肺,,column_display_text連動
R849d,N18,display,18,cancer_detail_4,==,1,boolean,1,2,sum,flag,悪性新生物　④乳房,,column_display_text連動
R849e,N18,display,19,cancer_detail_5,==,1,boolean,1,2,sum,flag,悪性新生物　⑤前立腺,,column_display_text連動
R849f,N18,display,20,cancer_detail_6,==,1,boolean,1,2,sum,flag,悪性新生物　⑥子宮,,column_display_text連動
R849g,N18,display,21,cancer_detail_7,==,1,boolean,1,2,sum,flag,悪性新生物　⑦肝,,column_display_text連動
R849h,N18,display,22,cancer_other,!=,"",text,1,2,sum,flag,悪性新生物　その他（記述）,,column_display_text連動
R850,N18,display,23,circulatory_exist_1,==,1,boolean,1,2,sum,flag,脳血管・循環器疾患　あり,,column_display_text連動
R850a,N18,display,24,circulatory_freewrite_input,!=,"",text,1,2,sum,flag,脳血管・循環器疾患　詳細（記述）,,column_display_text連動
R851,N18,display,25,bone_exist_1,==,1,boolean,1,2,sum,flag,骨折・転倒・関節疾患、足・足趾・爪・下肢の循環等の状態　あり,,column_display_text連動
R851a,N18,display,26,bone_detail_1,==,1,boolean,1,2,sum,flag,骨折・関節等　①脊椎障害,,column_display_text連動
R851b,N18,display,27,bone_detail_2,==,1,boolean,1,2,sum,flag,骨折・関節等　②関節リュウマチ,,column_display_text連動
R851c,N18,display,28,bone_detail_3,==,1,boolean,1,2,sum,flag,骨折・関節等　③関節症・関節炎,,column_display_text連動
R851d,N18,display,29,bone_detail_4,==,1,boolean,1,2,sum,flag,骨折・関節等　④腰痛・坐骨神経痛,,column_display_text連動
R851e,N18,display,30,bone_detail_5,==,1,boolean,1,2,sum,flag,骨折・関節等　⑤骨折・転倒,,column_display_text連動
R851f,N18,display,31,bone_detail_6,==,1,boolean,1,2,sum,flag,骨折・関節等　⑥足の巻き爪・爪肥厚・爪白癬等,,column_display_text連動
R851g,N18,display,32,bone_detail_7,==,1,boolean,1,2,sum,flag,骨折・関節等　⑦その他病名,,column_display_text連動
R851h,N18,display,33,bone_other,!=,"",text,1,2,sum,flag,骨折・関節等　その他（記述）,,column_display_text連動
R852,N18,display,34,leg_circulation_exist_1,==,1,boolean,1,2,sum,flag,その他の疾患　あり,,column_display_text連動
R852a,N18,display,35,leg_circulation_freewrite_input,!=,"",text,1,2,sum,flag,その他の疾患　詳細（記述） ,,column_display_text連動
R852b,N18,display,36,doctor_diagnosis_note,!=,"",text,1,2,sum,flag,主治医の診断名・治療方針・生活指導の状況（記述） ,,column_display_text連動
R853,N18,display,37,strange_feeling_1,==,1,boolean,1,2,sum,flag,何かが変だ　いつもと表情が違う・視線が違う・声の調子が違う・体の動き、動作が普段と違う等,,column_display_text連動
R854,N18,display,14,vital_respiration_1,==,1,boolean,1,2,sum,flag,呼吸数　平均値より頻回・少ない回数,,column_display_text連動
R855,N18,display,15,vital_spo2_1,==,1,boolean,1,2,sum,flag,SpO2　平均値より高値・低値,,column_display_text連動
R0856,N18,display,16,vital_temp_1,==,1,boolean,1,2,sum,flag,体温　高値・低値（悪寒・戦慄）,,column_display_text連動
R0857,N18,display,17,vital_bp_1,==,1,boolean,1,2,sum,flag,血圧　平均値より高値・低値,,column_display_text連動
R0858,N18,display,18,vital_pulse_1,==,1,boolean,1,2,sum,flag,脈拍　50以下・91以上,,column_display_text連動
R0859,N18,display,19,consciousness_level_1,==,1,boolean,1,2,sum,flag,意識レベル　覚醒だが（多弁、不要な言動、表情の変化）,,column_display_text連動
R0860,N18,display,20,consciousness_level_2,==,1,boolean,1,2,sum,flag,意識レベル　意識なし,,column_display_text連動
R0861,N18,display,21,skin_changes_1,==,1,boolean,1,2,sum,flag,皮膚の変化　冷汗・湿潤・末梢冷汗・チアノーゼ,,column_display_text連動
R0862,N18,display,22,dyspnea_grade_1,==,1,boolean,1,2,sum,flag,呼吸（グレード分類）　平坦な道を早足で歩く、あるいは穏やかな上り坂を歩く時に息切れがある,,column_display_text連動
R0863,N18,display,23,dyspnea_grade_2,==,1,boolean,1,2,sum,flag,呼吸（グレード分類）　息切れがあるので、同年代の人よりも平坦な道を歩くのがおそい、あるいは平坦な道を自分のペースで歩いているとき、息切れのために立ち止まることがある,,column_display_text連動
R0864,N18,display,24,dyspnea_grade_3,==,1,boolean,1,2,sum,flag,呼吸（グレード分類）　平坦な道を約90ｍ、あるいは数分歩くと息切れのために立ち止まる,,column_display_text連動
R0865,N18,display,25,dyspnea_grade_4,==,1,boolean,1,2,sum,flag,呼吸（グレード分類）　息切れがひどく家から出られない、あるいは衣服の着替えをするときにも息切れがある、寝ている時にある,,column_display_text連動
R0866,N18,display,26,nyha_class_II,==,1,boolean,1,2,sum,flag,NYHA心機能分類　心疾患を有し、そのために身体活動が軽度から中等度制限がある。安静時には無症状。日常的な身体活動で疲労・動悸・呼吸困難・狭心症状を生じる,,column_display_text連動
R0867,N18,display,27,nyha_class_III,==,1,boolean,1,2,sum,flag,NYHA心機能分類　心疾患を有し、身体活動が高度に制限される。安静時には無症状。日常的な身体活動以下の労作で疲労・動悸・呼吸困難・狭心症状を生じる,,column_display_text連動
R0868,N18,display,28,nyha_class_IV,==,1,boolean,1,2,sum,flag,NYHA心機能分類　心疾患を有し、いかなる身体活動も制限される。心不全症状狭心痛が安静時にも存在する。わずかな労作でこれらの症状は増悪する,,column_display_text連動
R0869,N18,display,29,pain_image_front,==,1,boolean,1,2,sum,flag,痛み 前面あり,,column_display_text連動
R0870,N18,display,30,pain_image_back,==,1,boolean,1,2,sum,flag,痛み 背面あり,,column_display_text連動
R0871,N19,display,1,skin_condition_1,==,1,boolean,1,2,sum,flag,創傷　傷が治るために盛り上がった肉のかたまりができている,,column_display_text連動
R0872,N19,display,2,skin_condition_2,==,1,boolean,1,2,sum,flag,創傷　盛り上がった新しい肉のかたまりができはじめたばかり,,column_display_text連動
R0873,N19,display,3,skin_condition_3,==,1,boolean,1,2,sum,flag,創傷　治療はしていない、放置状態である,,column_display_text連動
R0874,N19,display,4,nutrition_exist_1,==,1,boolean,1,2,sum,flag,栄養　あり,,column_display_text連動
R0875,N19,display,5,injection_exist_1,==,1,boolean,1,2,sum,flag,注射　あり,,column_display_text連動
R0876,N19,display,6,catheter_exist_1,==,1,boolean,1,2,sum,flag,カテーテル　あり,,column_display_text連動
R0877,N19,display,7,tracheotomy_exist_1,==,1,boolean,1,2,sum,flag,気管切開　あり,,column_display_text連動
R0878,N19,display,8,respiration_exist_1,==,1,boolean,1,2,sum,flag,呼吸　あり,,column_display_text連動
R0879,N19,display,9,dialysis_exist_1,==,1,boolean,1,2,sum,flag,透析　あり,,column_display_text連動
R0880,N19,display,10,stoma_exist_1,==,1,boolean,1,2,sum,flag,ストーマ　あり,,column_display_text連動
R0881,N19,display,11,wound_exist_1,==,1,boolean,1,2,sum,flag,創傷処置　あり,,column_display_text連動
R0882,N19,display,12,pain_management_exist_1,==,1,boolean,1,2,sum,flag,疼痛管理　あり,,column_display_text連動
R0883,N19,display,13,self_measurement_exist_1,==,1,boolean,1,2,sum,flag,自己測定　あり,,column_display_text連動
R0884,N19,display,14,oral_care_exist_1,==,1,boolean,1,2,sum,flag, 	口腔･う歯･歯肉　あり,,column_display_text連動
R0885,N19,display,15,drug_management_exist_1,==,1,boolean,1,2,sum,flag,薬剤管理　あり,,column_display_text連動
R0886,N19,display,16,rehab_equipment_exist_1,==,1,boolean,1,2,sum,flag,リハビリ機器使用　あり,,column_display_text連動
R0887,N19,display,17,rehab_aids_exist_1,==,1,boolean,1,2,sum,flag,リハビリ補助具　あり,,column_display_text連動
R0888,N19,display,18,wound_depth_d1,==,1,boolean,1,2,sum,flag,褥瘡深さ　損傷する危険,,column_display_text連動
R0886A,N19,display,18.1,wound_depth_d2,==,1,boolean,1,2,sum,flag,褥瘡深さ　真皮までの損傷,,column_display_text連動
R0889,N19,display,19,wound_depth_d3,==,1,boolean,1,2,sum,flag,褥瘡深さ　皮下組織までの損傷,,column_display_text連動
R0890,N19,display,20,wound_depth_d4,==,1,boolean,1,2,sum,flag,褥瘡深さ　皮下組織を超える損傷,,column_display_text連動
R0891,N19,display,21,wound_depth_d5,==,1,boolean,1,2,sum,flag,褥瘡深さ　関節腔、体腔に至る損傷,,column_display_text連動
R0892,N19,display,22,wound_depth_dti,==,1,boolean,1,2,sum,flag,褥瘡深さ　深部損傷疑い(DTI),,column_display_text連動
R0893,N19,display,23,wound_depth_du,==,1,boolean,1,2,sum,flag,褥瘡深さ　壊死組織で覆われ深さの判定が不能,,column_display_text連動
R0893,N19,display,24,wound_exudate_e1,==,1,boolean,1,2,sum,flag,褥瘡滲出液　少量・毎日のドレッシング交換をしない,,column_display_text連動
R0894,N19,display,25,wound_exudate_e3,==,1,boolean,1,2,sum,flag,褥瘡滲出液　中等量・1日1回のドレッシング交換を必要とする,,column_display_text連動
R0895,N19,display,26,wound_exudate_e6,==,1,boolean,1,2,sum,flag,褥瘡滲出液　多量・1日2回以上のドレッシング交換を必要とする,,column_display_text連動
R0896,N19,display,27,wound_size_s3,==,1,boolean,1,2,sum,flag,褥瘡大きさ　4未満（長径cm×短径（長径と直行する最長径）cm）,,column_display_text連動
R0897,N19,display,28,wound_size_s6,==,1,boolean,1,2,sum,flag,褥瘡大きさ　4以上16未満,,column_display_text連動
R0898,N19,display,29,wound_size_s8,==,1,boolean,1,2,sum,flag,褥瘡大きさ　16以上36未満,,column_display_text連動
R0899,N19,display,30,wound_size_s9,==,1,boolean,1,2,sum,flag,褥瘡大きさ　36以上64未満,,column_display_text連動
R0900,N19,display,31,wound_size_s12,==,1,boolean,1,2,sum,flag,褥瘡大きさ　64以上100未満,,column_display_text連動
R0901,N19,display,32,wound_size_s15,==,1,boolean,1,2,sum,flag,褥瘡大きさ　100以上,,column_display_text連動
R0902,N19,display,33,wound_infection_i1,==,1,boolean,1,2,sum,flag,褥瘡炎症・感染　局所の炎症兆候あり（創周囲の発赤・腫脹・熱感・疼痛）,,column_display_text連動
R0903,N19,display,34,wound_infection_i3,==,1,boolean,1,2,sum,flag,褥瘡炎症・感染　臨床的定着疑い（創面にぬめりがあり、浸出液が多い。肉芽があれば、浮腫性で脆弱など）※5,,column_display_text連動
R0904,N19,display,35,wound_infection_i3c,==,1,boolean,1,2,sum,flag,褥瘡炎症・感染　局所の明らかな感染徴候あり（炎症兆候、膿、悪臭など）,,column_display_text連動
R0905,N19,display,36,wound_infection_i9,==,1,boolean,1,2,sum,flag,褥瘡炎症・感染　全身的影響あり,,column_display_text連動
R0906,N19,display,37,wound_granulation_g1,==,1,boolean,1,2,sum,flag,褥瘡肉芽組織　良性肉芽が創面の90%以上を占める,,column_display_text連動
R0907,N19,display,38,wound_granulation_g3,==,1,boolean,1,2,sum,flag,褥瘡肉芽組織　良性肉芽が創面の50%以上90%未満を占める,,column_display_text連動
R0908,N19,display,39,wound_granulation_g4,==,1,boolean,1,2,sum,flag,褥瘡肉芽組織　良性肉芽が創面の10%以上50%未満を占める,,column_display_text連動
R0909,N19,display,40,wound_granulation_g5,==,1,boolean,1,2,sum,flag,褥瘡肉芽組織　良性肉芽が創面の10%未満を占める,,column_display_text連動
R0910,N19,display,41,wound_granulation_g6,==,1,boolean,1,2,sum,flag,褥瘡肉芽組織　良性肉芽が全く形成されていない,,column_display_text連動
R0911,N19,display,42,wound_necrosis_n3,==,1,boolean,1,2,sum,flag,褥瘡壊死組織　柔らかい壊死組織あり,,column_display_text連動
R0912,N19,display,43,wound_necrosis_n6,==,1,boolean,1,2,sum,flag,褥瘡壊死組織　硬く厚い密着した壊死組織あり,,column_display_text連動
R0913,N19,display,44,wound_pocket_p6,==,1,boolean,1,2,sum,flag,褥瘡ポケット　4未満,,column_display_text連動
R0914,N19,display,45,wound_pocket_p6_4to16,==,1,boolean,1,2,sum,flag,褥瘡ポケット　4以上16未満,,column_display_text連動
R0915,N19,display,46,wound_pocket_p12,==,1,boolean,1,2,sum,flag,褥瘡ポケット　16以上36未満,,column_display_text連動
R0916,N19,display,47,wound_pocket_p24,==,1,boolean,1,2,sum,flag,褥瘡ポケット　36以上,,column_display_text連動
R0917,N20,display,1,induction_consultation_1,==,1,boolean,1,2,sum,flag,1.医師が余命６ケ月以内またはエンドオブライフ期と判断されましたか はい,,column_display_text連動
R0919,N20,display,3,body_activity_1,==,1,boolean,1,2,sum,flag,①身体活動（0:問題なく活動～10:これ以上耐えられない）　1,,column_display_text連動
R0920,N20,display,4,body_activity_2,==,1,boolean,1,2,sum,flag,①身体活動（0:問題なく活動～10:これ以上耐えられない）　2,,column_display_text連動
R0921,N20,display,5,body_activity_3,==,1,boolean,1,2,sum,flag,①身体活動（0:問題なく活動～10:これ以上耐えられない）　3,,column_display_text連動
R0922,N20,display,6,body_activity_4,==,1,boolean,1,2,sum,flag,①身体活動（0:問題なく活動～10:これ以上耐えられない）　4,,column_display_text連動
R0923,N20,display,7,body_activity_5,==,1,boolean,1,2,sum,flag,①身体活動（0:問題なく活動～10:これ以上耐えられない）　5,,column_display_text連動
R0924,N20,display,8,body_activity_6,==,1,boolean,1,2,sum,flag,①身体活動（0:問題なく活動～10:これ以上耐えられない）　6,,column_display_text連動
R0925,N20,display,9,body_activity_7,==,1,boolean,1,2,sum,flag,①身体活動（0:問題なく活動～10:これ以上耐えられない）　7,,column_display_text連動
R0926,N20,display,10,body_activity_8,==,1,boolean,1,2,sum,flag,①身体活動（0:問題なく活動～10:これ以上耐えられない）　8,,column_display_text連動
R0927,N20,display,11,body_activity_9,==,1,boolean,1,2,sum,flag,①身体活動（0:問題なく活動～10:これ以上耐えられない）　9,,column_display_text連動
R0928,N20,display,12,body_activity_10,==,1,boolean,1,2,sum,flag,①身体活動（0:問題なく活動～10:これ以上耐えられない）　10,,column_display_text連動
R0930,N20,display,14,pain_1,==,1,boolean,1,2,sum,flag,②痛み（0:問題なく活動～10:これ以上耐えられない）　1,,column_display_text連動
R0931,N20,display,15,pain_2,==,1,boolean,1,2,sum,flag,②痛み（0:問題なく活動～10:これ以上耐えられない）　2,,column_display_text連動
R0932,N20,display,16,pain_3,==,1,boolean,1,2,sum,flag,②痛み（0:問題なく活動～10:これ以上耐えられない）　3,,column_display_text連動
R0933,N20,display,17,pain_4,==,1,boolean,1,2,sum,flag,②痛み（0:問題なく活動～10:これ以上耐えられない）　4,,column_display_text連動
R0934,N20,display,18,pain_5,==,1,boolean,1,2,sum,flag,②痛み（0:問題なく活動～10:これ以上耐えられない）　5,,column_display_text連動
R0935,N20,display,19,pain_6,==,1,boolean,1,2,sum,flag,②痛み（0:問題なく活動～10:これ以上耐えられない）　6,,column_display_text連動
R0936,N20,display,20,pain_7,==,1,boolean,1,2,sum,flag,②痛み（0:問題なく活動～10:これ以上耐えられない）　7,,column_display_text連動
R0937,N20,display,21,pain_8,==,1,boolean,1,2,sum,flag,②痛み（0:問題なく活動～10:これ以上耐えられない）　8,,column_display_text連動
R0938,N20,display,22,pain_9,==,1,boolean,1,2,sum,flag,②痛み（0:問題なく活動～10:これ以上耐えられない）　9,,column_display_text連動
R0939,N20,display,23,pain_10,==,1,boolean,1,2,sum,flag,②痛み（0:問題なく活動～10:これ以上耐えられない）　10,,column_display_text連動
R0941,N20,display,25,numbness_1,==,1,boolean,1,2,sum,flag,③しびれ（0:問題なく活動～10:これ以上耐えられない）　1,,column_display_text連動
R0942,N20,display,26,numbness_2,==,1,boolean,1,2,sum,flag,③しびれ（0:問題なく活動～10:これ以上耐えられない）　2,,column_display_text連動
R0943,N20,display,27,numbness_3,==,1,boolean,1,2,sum,flag,③しびれ（0:問題なく活動～10:これ以上耐えられない）　3,,column_display_text連動
R0944,N20,display,28,numbness_4,==,1,boolean,1,2,sum,flag,③しびれ（0:問題なく活動～10:これ以上耐えられない）　4,,column_display_text連動
R0945,N20,display,29,numbness_5,==,1,boolean,1,2,sum,flag,③しびれ（0:問題なく活動～10:これ以上耐えられない）　5,,column_display_text連動
R0946,N20,display,30,numbness_6,==,1,boolean,1,2,sum,flag,③しびれ（0:問題なく活動～10:これ以上耐えられない）　6,,column_display_text連動
R0947,N20,display,31,numbness_7,==,1,boolean,1,2,sum,flag,③しびれ（0:問題なく活動～10:これ以上耐えられない）　7,,column_display_text連動
R0948,N20,display,32,numbness_8,==,1,boolean,1,2,sum,flag,③しびれ（0:問題なく活動～10:これ以上耐えられない）　8,,column_display_text連動
R0949,N20,display,33,numbness_9,==,1,boolean,1,2,sum,flag,③しびれ（0:問題なく活動～10:これ以上耐えられない）　9,,column_display_text連動
R0950,N20,display,34,numbness_10,==,1,boolean,1,2,sum,flag,③しびれ（0:問題なく活動～10:これ以上耐えられない）　10,,column_display_text連動
R0952,N20,display,36,drowsiness_1,==,1,boolean,1,2,sum,flag,④眠け（0:問題なく活動～10:これ以上耐えられない）　1,,column_display_text連動
R0953,N20,display,37,drowsiness_2,==,1,boolean,1,2,sum,flag,④眠け（0:問題なく活動～10:これ以上耐えられない）　2,,column_display_text連動
R0954,N20,display,38,drowsiness_3,==,1,boolean,1,2,sum,flag,④眠け（0:問題なく活動～10:これ以上耐えられない）　3,,column_display_text連動
R0955,N20,display,39,drowsiness_4,==,1,boolean,1,2,sum,flag,④眠け（0:問題なく活動～10:これ以上耐えられない）　4,,column_display_text連動
R0956,N20,display,40,drowsiness_5,==,1,boolean,1,2,sum,flag,④眠け（0:問題なく活動～10:これ以上耐えられない）　5,,column_display_text連動
R0957,N20,display,41,drowsiness_6,==,1,boolean,1,2,sum,flag,④眠け（0:問題なく活動～10:これ以上耐えられない）　6,,column_display_text連動
R0958,N20,display,42,drowsiness_7,==,1,boolean,1,2,sum,flag,④眠け（0:問題なく活動～10:これ以上耐えられない）　7,,column_display_text連動
R0959,N20,display,43,drowsiness_8,==,1,boolean,1,2,sum,flag,④眠け（0:問題なく活動～10:これ以上耐えられない）　8,,column_display_text連動
R0960,N20,display,44,drowsiness_9,==,1,boolean,1,2,sum,flag,④眠け（0:問題なく活動～10:これ以上耐えられない）　9,,column_display_text連動
R0961,N20,display,45,drowsiness_10,==,1,boolean,1,2,sum,flag,④眠け（0:問題なく活動～10:これ以上耐えられない）　10,,column_display_text連動
R0963,N20,display,47,fatigue_score_1,==,1,boolean,1,2,sum,flag,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　1,,column_display_text連動
R0964,N20,display,48,fatigue_score_2,==,1,boolean,1,2,sum,flag,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　2,,column_display_text連動
R0965,N20,display,49,fatigue_score_3,==,1,boolean,1,2,sum,flag,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　3,,column_display_text連動
R0966,N20,display,50,fatigue_score_4,==,1,boolean,1,2,sum,flag,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　4,,column_display_text連動
R0967,N20,display,51,fatigue_score_5,==,1,boolean,1,2,sum,flag,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　5,,column_display_text連動
R0968,N20,display,52,fatigue_score_6,==,1,boolean,1,2,sum,flag,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　6,,column_display_text連動
R0969,N20,display,53,fatigue_score_7,==,1,boolean,1,2,sum,flag,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　7,,column_display_text連動
R0970,N20,display,54,fatigue_score_8,==,1,boolean,1,2,sum,flag,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　8,,column_display_text連動
R0971,N20,display,55,fatigue_score_9,==,1,boolean,1,2,sum,flag,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　9,,column_display_text連動
R0972,N20,display,56,fatigue_score_10,==,1,boolean,1,2,sum,flag,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　10,,column_display_text連動
R0974,N20,display,58,shortness_of_breath_1,==,1,boolean,1,2,sum,flag,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　1,,column_display_text連動
R0975,N20,display,59,shortness_of_breath_2,==,1,boolean,1,2,sum,flag,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　2,,column_display_text連動
R0976,N20,display,60,shortness_of_breath_3,==,1,boolean,1,2,sum,flag,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　3,,column_display_text連動
R0977,N20,display,61,shortness_of_breath_4,==,1,boolean,1,2,sum,flag,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　4,,column_display_text連動
R0978,N20,display,62,shortness_of_breath_5,==,1,boolean,1,2,sum,flag,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　5,,column_display_text連動
R0979,N20,display,63,shortness_of_breath_6,==,1,boolean,1,2,sum,flag,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　6,,column_display_text連動
R0980,N20,display,64,shortness_of_breath_7,==,1,boolean,1,2,sum,flag,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　7,,column_display_text連動
R0981,N20,display,65,shortness_of_breath_8,==,1,boolean,1,2,sum,flag,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　8,,column_display_text連動
R0982,N20,display,66,shortness_of_breath_9,==,1,boolean,1,2,sum,flag,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　9,,column_display_text連動
R0983,N20,display,67,shortness_of_breath_10,==,1,boolean,1,2,sum,flag,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　10,,column_display_text連動
R0985,N20,display,69,loss_of_appetite_1,==,1,boolean,1,2,sum,flag,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　1,,column_display_text連動
R0986,N20,display,70,loss_of_appetite_2,==,1,boolean,1,2,sum,flag,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　2,,column_display_text連動
R0987,N20,display,71,loss_of_appetite_3,==,1,boolean,1,2,sum,flag,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　3,,column_display_text連動
R0988,N20,display,72,loss_of_appetite_4,==,1,boolean,1,2,sum,flag,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　4,,column_display_text連動
R0989,N20,display,73,loss_of_appetite_5,==,1,boolean,1,2,sum,flag,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　5,,column_display_text連動
R0990,N20,display,74,loss_of_appetite_6,==,1,boolean,1,2,sum,flag,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　6,,column_display_text連動
R0991,N20,display,75,loss_of_appetite_7,==,1,boolean,1,2,sum,flag,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　7,,column_display_text連動
R0992,N20,display,76,loss_of_appetite_8,==,1,boolean,1,2,sum,flag,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　8,,column_display_text連動
R0993,N20,display,77,loss_of_appetite_9,==,1,boolean,1,2,sum,flag,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　9,,column_display_text連動
R0994,N20,display,78,loss_of_appetite_10,==,1,boolean,1,2,sum,flag,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　10,,column_display_text連動
R0996,N20,display,80,nausea_1,==,1,boolean,1,2,sum,flag,⑧吐き気（0:問題なく活動～10:これ以上耐えられない）　1,,column_display_text連動
R0997,N20,display,81,nausea_2,==,1,boolean,1,2,sum,flag,⑧吐き気（0:問題なく活動～10:これ以上耐えられない）　2,,column_display_text連動
